clubName,courtNumber,date,startHour,startTime,endTime,bookable,courtBookingLink,location
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-24","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-24","09:00","09:00","16:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-24","20:00","20:00","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-25","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-25","09:00","09:00","12:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-25","13:00","13:00","18:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-26","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-26","09:00","09:00","09:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-26","11:00","11:30","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-26","20:00","20:00","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-27","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-27","09:00","09:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-27","20:00","20:00","21:00","170.0854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-28","06:00","06:30","08:00","180.5854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-28","09:00","09:00","11:00","183.0854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-28","13:00","13:00","15:00","187.0854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-29","06:00","06:30","08:00","204.5854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-29","09:00","09:00","10:00","207.0854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-29","20:00","20:00","21:00","218.0854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-30","06:00","06:30","08:00","228.5854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-30","09:00","09:00","18:00","231.0854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-06-30","20:00","20:00","21:00","242.0854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-07-01","06:00","06:30","08:00","252.5854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #1","2025-07-01","09:00","09:00","21:00","255.0854613888889","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=0&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-19","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-19","09:00","09:00","10:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-20","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-20","09:00","09:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-20","20:00","20:00","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-21","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-21","09:00","09:00","11:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-21","19:00","19:00","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-22","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-22","09:00","09:00","10:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-22","17:00","17:30","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-23","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-23","09:00","09:00","12:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-23","16:00","16:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-23","20:00","20:00","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-24","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-24","09:00","09:00","10:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-24","11:00","11:00","12:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-24","14:00","14:00","15:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-25","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-25","09:00","09:00","11:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-25","16:00","16:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-26","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-26","10:00","10:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-27","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-27","09:00","09:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-27","20:00","20:00","21:00","170.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-28","06:00","06:30","08:00","180.5854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-28","09:00","09:00","11:00","183.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-28","13:00","13:00","15:00","187.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-29","06:00","06:30","08:00","204.5854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-29","09:00","09:00","10:00","207.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-29","20:00","20:00","21:00","218.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-30","06:00","06:30","08:00","228.5854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-30","09:00","09:00","18:00","231.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-06-30","20:00","20:00","21:00","242.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-07-01","06:00","06:30","08:00","252.5854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #2","2025-07-01","09:00","09:00","21:00","255.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=1&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-19","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-19","12:00","12:00","14:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-19","16:00","16:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-20","06:00","06:30","07:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-20","12:00","12:00","15:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-20","16:00","16:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-20","20:00","20:30","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-21","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-21","09:00","09:00","10:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-21","20:00","20:30","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-22","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-22","19:00","19:00","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-23","06:00","06:30","07:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-23","12:00","12:00","13:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-23","14:00","14:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-23","20:00","20:00","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-24","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-24","12:00","12:00","14:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-24","16:00","16:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-25","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-25","12:00","12:00","13:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-25","14:00","14:00","15:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-26","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-26","12:00","12:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-27","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-27","12:00","12:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-27","20:00","20:00","21:00","170.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-28","06:00","06:30","08:00","180.5854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-28","17:00","17:00","19:00","191.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-29","06:00","06:30","08:00","204.5854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-29","09:00","09:00","10:00","207.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-29","20:00","20:00","21:00","218.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-30","06:00","06:30","08:00","228.5854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-30","09:00","09:00","18:00","231.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-06-30","20:00","20:00","21:00","242.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-07-01","06:00","06:30","08:00","252.5854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #3","2025-07-01","09:00","09:00","21:00","255.0854611111111","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=2&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-19","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-19","09:00","09:00","10:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-19","12:00","12:30","14:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-19","16:00","16:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-20","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-20","09:00","09:00","10:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-20","11:00","11:00","16:30","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-20","20:00","20:00","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-21","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-21","09:00","09:00","11:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-21","19:00","19:00","21:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
"Tennis BC Hub @ Stanley Park","Stanley Park Court #4","2025-06-22","06:00","06:30","08:00","","https://clubspark.ca/TBCHubStanleyPark/Booking/bookbycourt#?startDate=2025-06-19&endDate=2025-06-26&resource=3&&role=guest","Stanley"
